state_id,energy,J,parity,m1_true,m2_true,m3_true,r_true
789043,14472.320105,41,e,2,0,5,3
789257,15766.302762,41,e,3,0,5,3
789284,15883.712803,41,e,3,0,5,2
789308,16019.597414,41,e,3,0,5,1
801245,3381.152129,42,e,0,4,0,1
801251,4608.227859,42,e,1,4,0,2
801252,4645.594063,42,e,3,0,0,3
801254,4721.597884,42,e,0,6,0,1
801255,4767.556752,42,e,3,0,0,2
801258,4930.987809,42,e,3,0,0,1
801265,5826.017151,42,e,2,4,0,3
801266,5901.137594,42,e,4,0,0,4
801267,5930.557162,42,e,1,6,0,2
801268,5952.052086,42,e,3,2,0,3
801269,6031.267412,42,e,4,0,0,3
801270,6055.071821,42,e,2,4,0,2
801271,6063.291542,42,e,0,8,0,1
801272,6143.186331,42,e,3,2,0,2
801275,6191.17036,42,e,1,6,0,1
801276,6234.642999,42,e,1,3,1,2
801277,6288.970751,42,e,2,4,0,1
801279,6332.726407,42,e,0,5,1,1
801280,6351.621395,42,e,3,2,0,1
801281,6374.218089,42,e,4,0,0,1
801286,6709.711578,42,e,1,0,2,1
801287,6948.749746,42,e,5,0,0,6
801288,6972.042561,42,e,4,2,0,5
801294,7271.146528,42,e,3,4,0,3
801295,7289.278484,42,e,5,0,0,4
801296,7375.992099,42,e,4,2,0,3
801298,7396.709957,42,e,2,6,0,2
801301,7440.850261,42,e,2,3,1,3
801302,7506.827424,42,e,3,4,0,2
801303,7529.73907,42,e,1,5,1,2
801309,7648.996379,42,e,0,7,1,1
801310,7665.985473,42,e,2,6,0,1
801312,7753.528046,42,e,3,4,0,1
801313,7769.970292,42,e,1,5,1,1
801317,7857.129942,42,e,2,3,1,1
801320,7944.036106,42,e,0,4,2,1
801337,8602.018987,42,e,5,2,0,4
801338,8637.172828,42,e,3,3,1,4
801339,8674.505597,42,e,6,0,0,4
801340,8717.040968,42,e,2,5,1,3
801341,8720.07838,42,e,4,4,0,3
801345,8805.829015,42,e,5,2,0,3
801347,8841.805728,42,e,6,0,0,3
801352,8961.379567,42,e,2,5,1,2
801353,8966.551245,42,e,4,4,0,2
801355,9027.463335,42,e,5,2,0,2
801356,9030.769653,42,e,3,0,2,4
801358,9051.138317,42,e,6,0,0,2
801359,9057.892907,42,e,2,2,2,3
801360,9065.473633,42,e,3,3,1,2
801361,9103.390898,42,e,1,7,1,1
801363,9129.680288,42,e,1,4,2,2
801365,9181.052465,42,e,3,0,2,3
801366,9211.317342,42,e,2,5,1,1
801369,9240.14516,42,e,2,2,2,2
801370,9272.813955,42,e,5,2,0,1
801371,9290.23386,42,e,3,3,1,1
801372,9292.602774,42,e,6,0,0,1
801375,9347.86558,42,e,1,4,2,1
801404,10049.856937,42,e,4,3,1,4
801411,10165.947983,42,e,5,1,1,4
801418,10266.88716,42,e,4,3,1,3
801423,10339.386523,42,e,5,1,1,3
801433,10491.39327,42,e,4,3,1,2
801435,10523.313762,42,e,4,0,2,3
801439,10538.071977,42,e,5,1,1,2
801453,10730.826,42,e,1,3,3,2
801462,10823.117097,42,e,3,2,2,1
801464,10846.746107,42,e,4,0,2,1
801535,11848.22044,42,e,3,1,3,4
801554,12022.731747,42,e,3,1,3,3
801569,12178.103426,42,e,3,1,3,2
801587,12351.651797,42,e,3,1,3,1
801624,12779.154735,42,e,0,1,5,1
801768,13937.640291,42,e,1,1,5,2
801970,15237.347565,42,e,2,1,5,2
801993,15383.674266,42,e,2,1,5,1
814144,4051.214663,42,f,0,5,0,1
814148,5125.451171,42,f,3,1,0,4
814149,5176.427766,42,f,2,3,0,3
814150,5268.756847,42,f,1,5,0,2
814151,5297.381505,42,f,3,1,0,3
814152,5384.613171,42,f,2,3,0,2
814153,5392.293262,42,f,0,7,0,1
814154,5459.561631,42,f,3,1,0,2
814155,5511.603984,42,f,1,5,0,1
814156,5589.945898,42,f,1,2,1,2
814157,5597.923099,42,f,2,3,0,1
814158,5646.35089,42,f,3,1,0,1
814159,5675.015702,42,f,0,4,1,1
814163,6393.672318,42,f,3,3,0,4
814164,6478.09679,42,f,2,5,0,3
814165,6537.819759,42,f,4,1,0,4
814166,6593.427469,42,f,1,7,0,2
814167,6610.67998,42,f,3,3,0,3
814168,6705.960841,42,f,4,1,0,3
814169,6725.771618,42,f,2,5,0,2
814172,6825.850684,42,f,3,3,0,2
814173,6870.221406,42,f,1,7,0,1
814174,6881.376275,42,f,1,4,1,2
814175,6885.849673,42,f,4,1,0,2
814176,6978.020193,42,f,2,5,0,1
814178,6990.889583,42,f,0,6,1,1
814179,7054.425039,42,f,3,3,0,1
814180,7096.881126,42,f,4,1,0,1
814181,7101.920674,42,f,1,4,1,1
814184,7299.056454,42,f,0,3,2,1
814191,7828.266973,42,f,4,3,0,4
814196,8047.427328,42,f,4,3,0,3
814199,8078.438107,42,f,2,4,1,3
814200,8121.908906,42,f,5,1,0,3
814201,8178.966358,42,f,1,6,1,2
814202,8187.260872,42,f,3,5,0,2
814203,8206.549479,42,f,3,2,1,3
814205,8273.955856,42,f,4,3,0,2
814206,8305.391768,42,f,2,4,1,2
814207,8307.831732,42,f,0,8,1,1
814208,8324.269991,42,f,5,1,0,2
814211,8436.32505,42,f,1,6,1,1
814213,8451.114762,42,f,3,5,0,1
814214,8495.126675,42,f,1,3,2,2
814215,8518.433348,42,f,4,3,0,1
814216,8536.274687,42,f,2,4,1,1
814217,8557.233241,42,f,5,1,0,1
814218,8589.420909,42,f,0,5,2,1
814233,9205.827584,42,f,4,2,1,5
814237,9267.241137,42,f,3,4,1,4
814246,9501.350967,42,f,3,4,1,3
814253,9634.261006,42,f,3,1,2,4
814257,9727.422452,42,f,5,3,0,2
814258,9735.543925,42,f,3,4,1,2
814262,9805.818383,42,f,3,1,2,3
814263,9810.5138,42,f,4,2,1,2
814266,9885.339279,42,f,2,3,2,2
814270,9964.496769,42,f,3,1,2,2
814271,9974.877092,42,f,3,4,1,1
814276,10035.277201,42,f,4,2,1,1
814278,10092.171678,42,f,2,3,2,1
814282,10188.253708,42,f,0,4,3,1
814310,10812.105589,42,f,5,2,1,4
814344,11285.130048,42,f,2,2,3,3
814359,11466.213297,42,f,2,2,3,2
814371,11646.45463,42,f,2,2,3,1
814516,13386.758031,42,f,0,2,5,1
826035,3414.911949,43,f,0,4,0,1
826039,4642.008681,43,f,1,4,0,2
826041,4755.475141,43,f,0,6,0,1
826048,5859.824607,43,f,2,4,0,3
826049,5964.455189,43,f,1,6,0,2
826050,5985.62959,43,f,3,2,0,3
826051,6088.814329,43,f,2,4,0,2
826052,6097.283304,43,f,0,8,0,1
826053,6176.899809,43,f,3,2,0,2
826055,6225.021859,43,f,1,6,0,1
826057,6322.701433,43,f,2,4,0,1
826058,6366.294794,43,f,0,5,1,1
826060,6385.57327,43,f,3,2,0,1
826064,7005.423491,43,f,4,2,0,5
826069,7304.895505,43,f,3,4,0,3
826070,7409.640069,43,f,4,2,0,3
826072,7430.56581,43,f,2,6,0,2
826074,7474.355004,43,f,2,3,1,3
826075,7540.538658,43,f,3,4,0,2
826076,7563.335999,43,f,1,5,1,2
826080,7680.733881,43,f,2,3,1,2
826081,7682.682941,43,f,0,7,1,1
826082,7699.816796,43,f,2,6,0,1
826084,7787.228821,43,f,3,4,0,1
826085,7803.543418,43,f,1,5,1,1
826087,7890.561343,43,f,2,3,1,1
826090,7977.286033,43,f,0,4,2,1
826102,8635.655289,43,f,5,2,0,4
826104,8750.664819,43,f,2,5,1,3
826105,8753.781279,43,f,4,4,0,3
826109,8839.606671,43,f,5,2,0,3
826111,8886.283393,43,f,3,3,1,3
826115,8994.936191,43,f,2,5,1,2
826116,9000.248018,43,f,4,4,0,2
826118,9061.609213,43,f,5,2,0,2
826120,9090.962787,43,f,2,2,2,3
826122,9137.066085,43,f,1,7,1,1
826124,9162.962106,43,f,1,4,2,2
826126,9244.834438,43,f,2,5,1,1
826129,9273.254313,43,f,2,2,2,2
826130,9307.521808,43,f,5,2,0,1
826133,9381.113542,43,f,1,4,2,1
826145,9819.963602,43,f,5,1,1,6
826153,10024.364486,43,f,5,1,1,5
826156,10083.334902,43,f,4,3,1,4
826162,10202.608362,43,f,5,1,1,4
826168,10300.37027,43,f,4,3,1,3
826173,10376.09926,43,f,5,1,1,3
826185,10573.701796,43,f,5,1,1,2
826197,10763.81276,43,f,1,3,3,2
826204,10856.501106,43,f,3,2,2,1
826211,11020.205906,43,f,2,1,3,1
826265,11884.251888,43,f,3,1,3,4
826281,12058.083556,43,f,3,1,3,3
826295,12213.122092,43,f,3,1,3,2
826309,12386.662686,43,f,3,1,3,1
826339,12812.405734,43,f,0,1,5,1
826463,13971.536167,43,f,1,1,5,2
826639,15270.880523,43,f,2,1,5,2
826659,15417.561222,43,f,2,1,5,1
837877,4085.033564,43,e,0,5,0,1
837884,5210.175287,43,e,2,3,0,3
837885,5302.596708,43,e,1,5,0,2
837887,5418.294529,43,e,2,3,0,2
837888,5426.228141,43,e,0,7,0,1
837890,5545.401741,43,e,1,5,0,1
837893,5631.602657,43,e,2,3,0,1
837894,5676.58342,43,e,3,1,0,1
837895,5708.52073,43,e,0,4,1,1
837901,6427.449843,43,e,3,3,0,4
837902,6511.961609,43,e,2,5,0,3
837904,6627.382787,43,e,1,7,0,2
837905,6644.365924,43,e,3,3,0,3
837907,6759.571915,43,e,2,5,0,2
837911,6859.507573,43,e,3,3,0,2
837912,6904.125237,43,e,1,7,0,1
837913,6914.906604,43,e,1,4,1,2
837916,7011.791322,43,e,2,5,0,1
837918,7024.527606,43,e,0,6,1,1
837922,7135.41716,43,e,1,4,1,1
837926,7332.240419,43,e,0,3,2,1
837934,7861.964533,43,e,4,3,0,4
837940,8081.066745,43,e,4,3,0,3
837942,8112.002865,43,e,2,4,1,3
837944,8151.443057,43,e,5,1,0,3
837946,8212.612471,43,e,1,6,1,2
837947,8221.037521,43,e,3,5,0,2
837950,8307.582929,43,e,4,3,0,2
837952,8338.896547,43,e,2,4,1,2
837953,8341.585343,43,e,0,8,1,1
837958,8469.924471,43,e,1,6,1,1
837960,8484.888475,43,e,3,5,0,1
837961,8528.341238,43,e,1,3,2,2
837962,8552.032007,43,e,4,3,0,1
837963,8569.798497,43,e,2,4,1,1
837965,8622.737746,43,e,0,5,2,1
837984,9239.73802,43,e,4,2,1,5
837988,9300.861516,43,e,3,4,1,4
837998,9534.885654,43,e,3,4,1,3
838000,9577.896362,43,e,6,1,0,3
838006,9664.361413,43,e,3,1,2,4
838011,9760.917153,43,e,5,3,0,2
838012,9769.121115,43,e,3,4,1,2
838014,9800.67723,43,e,6,1,0,2
838016,9836.590649,43,e,3,1,2,3
838021,9918.522461,43,e,2,3,2,2
838025,9995.144166,43,e,3,1,2,2
838026,10008.323931,43,e,3,4,1,1
838031,10067.749686,43,e,4,2,1,1
838032,10086.624174,43,e,5,0,1,1
838035,10125.366805,43,e,2,3,2,1
838037,10172.751068,43,e,3,1,2,1
838040,10221.248232,43,e,0,4,3,1
838066,10784.389069,43,e,6,0,1,5
838068,10799.662686,43,e,7,1,0,4
838076,10922.65455,43,e,6,0,1,4
838089,11084.65295,43,e,6,0,1,3
838108,11291.990408,43,e,3,0,3,4
838110,11318.238079,43,e,2,2,3,3
838126,11499.029715,43,e,2,2,3,2
838133,11576.568974,43,e,4,1,2,1
838141,11679.256018,43,e,2,2,3,1
838143,11708.507601,43,e,3,0,3,1
838220,12634.07773,43,e,4,0,3,4
838237,12761.214378,43,e,5,1,2,2
838240,12769.913864,43,e,4,0,3,3
838254,12900.129658,43,e,4,0,3,2
838305,13419.109098,43,e,0,2,5,1
838461,14536.224557,43,e,2,0,5,3
838675,15830.026135,43,e,3,0,5,3
838702,15947.331659,43,e,3,0,5,2
838726,16083.413555,43,e,3,0,5,1
850663,3449.45469,44,e,0,4,0,1
850669,4676.572782,44,e,1,4,0,2
850672,4790.137979,44,e,0,6,0,1
850673,4835.281025,44,e,3,0,0,2
850683,5894.415889,44,e,2,4,0,3
850684,5968.88502,44,e,4,0,0,4
850685,5999.139145,44,e,1,6,0,2
850686,6020.077841,44,e,3,2,0,3
850687,6098.823966,44,e,4,0,0,3
850688,6123.339258,44,e,2,4,0,2
850689,6132.063239,44,e,0,8,0,1
850690,6211.14796,44,e,3,2,0,2
850693,6259.658363,44,e,1,6,0,1
850695,6357.214229,44,e,2,4,0,1
850697,6400.641708,44,e,0,5,1,1
850698,6419.644207,44,e,3,2,0,1
850699,6442.285907,44,e,4,0,0,1
850700,6500.798123,44,e,1,3,1,1
850703,6721.484589,44,e,0,2,2,1
850704,6776.441092,44,e,1,0,2,1
850705,7016.927424,44,e,5,0,0,6
850706,7040.41627,44,e,4,2,0,5
850712,7339.426946,44,e,3,4,0,3
850713,7356.755988,44,e,5,0,0,4
850714,7443.898912,44,e,4,2,0,3
850719,7508.631591,44,e,2,3,1,3
850720,7575.031461,44,e,3,4,0,2
850721,7597.711958,44,e,1,5,1,2
850726,7714.942317,44,e,2,3,1,2
850727,7717.150792,44,e,0,7,1,1
850728,7734.432492,44,e,2,6,0,1
850730,7821.710073,44,e,3,4,0,1
850731,7837.895565,44,e,1,5,1,1
850735,7924.765325,44,e,2,3,1,1
850738,8011.307073,44,e,0,4,2,1
850755,8669.929275,44,e,5,2,0,4
850756,8705.034461,44,e,3,3,1,4
850757,8741.930002,44,e,6,0,0,4
850758,8785.068207,44,e,2,5,1,3
850759,8788.265463,44,e,4,4,0,3
850763,8873.687209,44,e,5,2,0,3
850765,8909.560557,44,e,6,0,0,3
850770,9029.271079,44,e,2,5,1,2
850771,9034.725392,44,e,4,4,0,2
850773,9095.328295,44,e,5,2,0,2
850774,9097.805974,44,e,3,0,2,4
850776,9119.139485,44,e,6,0,0,2
850777,9125.056402,44,e,2,2,2,3
850783,9247.726849,44,e,3,0,2,3
850784,9279.129777,44,e,2,5,1,1
850787,9307.129601,44,e,2,2,2,2
850788,9340.573438,44,e,5,2,0,1
850789,9357.989579,44,e,3,3,1,1
850790,9360.800803,44,e,6,0,0,1
850793,9415.132718,44,e,1,4,2,1
850798,9518.670344,44,e,3,0,2,1
850809,9849.835725,44,e,5,1,1,6
850822,10117.574531,44,e,4,3,1,4
850829,10233.006455,44,e,5,1,1,4
850836,10334.507909,44,e,4,3,1,3
850841,10406.485608,44,e,5,1,1,3
850853,10589.792245,44,e,4,0,2,3
850857,10605.480175,44,e,5,1,1,2
850880,10890.176943,44,e,3,2,2,1
850882,10913.827451,44,e,4,0,2,1
850953,11914.720396,44,e,3,1,3,4
850972,12089.095978,44,e,3,1,3,3
850987,12244.287438,44,e,3,1,3,2
851005,12418.044272,44,e,3,1,3,1
851041,12844.390248,44,e,0,1,5,1
851186,14002.956343,44,e,1,1,5,2
851386,15302.619432,44,e,2,1,5,2
851410,15448.906357,44,e,2,1,5,1
863559,3957.630049,44,f,2,1,0,3
863562,4119.636726,44,f,0,5,0,1
863564,4275.84317,44,f,2,1,0,1
863566,5193.72214,44,f,3,1,0,4
863567,5244.710468,44,f,2,3,0,3
863568,5337.221177,44,f,1,5,0,2
863569,5365.371343,44,f,3,1,0,3
863570,5452.758561,44,f,2,3,0,2
863571,5460.949906,44,f,0,7,0,1
863572,5527.552324,44,f,3,1,0,2
863573,5579.983302,44,f,1,5,0,1
863575,5666.070778,44,f,2,3,0,1
863576,5714.52703,44,f,3,1,0,1
863577,5742.802784,44,f,0,4,1,1
863581,6462.024154,44,f,3,3,0,4
863582,6546.611488,44,f,2,5,0,3
863584,6662.125336,44,f,1,7,0,2
863585,6678.83563,44,f,3,3,0,3
863586,6773.879878,44,f,4,1,0,3
863587,6794.155944,44,f,2,5,0,2
863590,6893.950388,44,f,3,3,0,2
863591,6938.815234,44,f,1,7,0,1
863592,6949.21667,44,f,1,4,1,2
863593,6953.913864,44,f,4,1,0,2
863594,7046.345399,44,f,2,5,0,1
863596,7058.945904,44,f,0,6,1,1
863597,7122.559546,44,f,3,3,0,1
863598,7165.142295,44,f,4,1,0,1
863599,7169.691541,44,f,1,4,1,1
863602,7366.194399,44,f,0,3,2,1
863609,7896.450239,44,f,4,3,0,4
863614,8115.490197,44,f,4,3,0,3
863616,8146.34572,44,f,2,4,1,3
863618,8189.857741,44,f,5,1,0,3
863619,8247.039,44,f,1,6,1,2
863620,8255.597041,44,f,3,5,0,2
863621,8274.063822,44,f,3,2,1,3
863623,8342.011161,44,f,4,3,0,2
863624,8373.179005,44,f,2,4,1,2
863625,8376.121747,44,f,0,8,1,1
863626,8392.419006,44,f,5,1,0,2
863629,8504.30362,44,f,1,6,1,1
863631,8519.44482,44,f,3,5,0,1
863632,8562.327665,44,f,1,3,2,2
863633,8586.480855,44,f,4,3,0,1
863634,8604.108156,44,f,2,4,1,1
863635,8625.559587,44,f,5,1,0,1
863636,8656.827261,44,f,0,5,2,1
863651,9273.646149,44,f,4,2,1,5
863655,9335.261659,44,f,3,4,1,4
863664,9569.199203,44,f,3,4,1,3
863675,9795.232526,44,f,5,3,0,2
863676,9803.49945,44,f,3,4,1,2
863680,9872.831437,44,f,3,1,2,3
863681,9878.006924,44,f,4,2,1,2
863684,9952.476058,44,f,2,3,2,2
863688,10031.418417,44,f,3,1,2,2
863689,10042.563756,44,f,3,4,1,1
863694,10103.298466,44,f,4,2,1,1
863696,10159.334274,44,f,2,3,2,1
863700,10255.007948,44,f,0,4,3,1
863713,10614.367558,44,f,0,1,4,1
863762,11351.876331,44,f,2,2,3,3
863777,11532.736498,44,f,2,2,3,2
863789,11712.967299,44,f,2,2,3,1
863933,13452.184349,44,f,0,2,5,1
875453,3484.780201,45,f,0,4,0,1
875457,4711.919968,45,f,1,4,0,2
875459,4825.586243,45,f,0,6,0,1
875460,4934.920119,45,f,1,4,0,1
875466,5929.790674,45,f,2,4,0,3
875467,6034.608865,45,f,1,6,0,2
875468,6055.206785,45,f,3,2,0,3
875469,6158.64647,45,f,2,4,0,2
875470,6167.631188,45,f,0,8,0,1
875471,6246.443973,45,f,3,2,0,2
875473,6295.079718,45,f,1,6,0,1
875475,6392.509295,45,f,2,4,0,1
875477,6435.766976,45,f,0,5,1,1
875478,6455.219604,45,f,3,2,0,1
875481,6756.133308,45,f,0,2,2,1
875482,7075.288506,45,f,4,2,0,5
875487,7374.740646,45,f,3,4,0,3
875488,7479.121588,45,f,4,2,0,3
875492,7543.690273,45,f,2,3,1,3
875493,7610.305885,45,f,3,4,0,2
875494,7632.866792,45,f,1,5,1,2
875499,7752.399785,45,f,0,7,1,1
875500,7769.832399,45,f,2,6,0,1
875502,7856.972922,45,f,3,4,0,1
875503,7873.026681,45,f,1,5,1,1
875505,7959.744315,45,f,2,3,1,1
875508,8046.099079,45,f,0,4,2,1
875520,8705.134125,45,f,5,2,0,4
875521,8740.140204,45,f,3,3,1,4
875522,8820.251016,45,f,2,5,1,3
875523,8823.530844,45,f,4,4,0,3
875527,8909.066954,45,f,5,2,0,3
875529,8955.501557,45,f,3,3,1,3
875533,9064.384574,45,f,2,5,1,2
875534,9069.98395,45,f,4,4,0,2
875536,9131.145897,45,f,5,2,0,2
875538,9159.642466,45,f,2,2,2,3
875544,9314.203518,45,f,2,5,1,1
875547,9341.775108,45,f,2,2,2,2
875548,9377.047459,45,f,5,2,0,1
875549,9393.577897,45,f,3,3,1,1
875551,9449.923128,45,f,1,4,2,1
875563,9889.53005,45,f,5,1,1,6
875571,10093.555933,45,f,5,1,1,5
875574,10152.606258,45,f,4,3,1,4
875580,10271.531628,45,f,5,1,1,4
875586,10369.556252,45,f,4,3,1,3
875591,10445.071919,45,f,5,1,1,3
875603,10642.91663,45,f,5,1,1,2
875615,10832.093621,45,f,1,3,3,2
875622,10925.153014,45,f,3,2,2,1
875629,11088.199979,45,f,2,1,3,1
875683,11952.56473,45,f,3,1,3,4
875699,12126.149225,45,f,3,1,3,3
875713,12281.036779,45,f,3,1,3,2
875727,12454.781228,45,f,3,1,3,1
875756,12879.230891,45,f,0,1,5,1
875881,14038.497652,45,f,1,1,5,2
876055,15337.738867,45,f,2,1,5,2
876076,15484.444436,45,f,2,1,5,1
887295,4155.023993,45,e,0,5,0,1
887302,5280.022002,45,e,2,3,0,3
887303,5372.630089,45,e,1,5,0,2
887306,5496.4584,45,e,0,7,0,1
887307,5559.633209,45,e,3,1,0,2
887308,5615.348516,45,e,1,5,0,1
887311,5701.311334,45,e,2,3,0,1
887312,5745.993774,45,e,3,1,0,1
887314,5777.86171,45,e,0,4,1,1
887319,6497.365913,45,e,3,3,0,4
887320,6582.046253,45,e,2,5,0,3
887323,6714.083113,45,e,3,3,0,3
887325,6829.523544,45,e,2,5,0,2
887329,6929.167315,45,e,3,3,0,2
887330,6974.291238,45,e,1,7,0,1
887331,6984.301127,45,e,1,4,1,2
887334,7081.682243,45,e,2,5,0,1
887336,7094.144346,45,e,0,6,1,1
887340,7204.741619,45,e,1,4,1,1
887344,7400.917367,45,e,0,3,2,1
887352,7931.709148,45,e,4,3,0,4
887358,8150.688826,45,e,4,3,0,3
887360,8181.466597,45,e,2,4,1,3
887362,8220.564768,45,e,5,1,0,3
887364,8282.24579,45,e,1,6,1,2
887365,8290.939264,45,e,3,5,0,2
887368,8377.194422,45,e,4,3,0,2
887370,8408.237595,45,e,2,4,1,2
887371,8411.440796,45,e,0,8,1,1
887376,8539.46237,45,e,1,6,1,1
887378,8554.783588,45,e,3,5,0,1
887379,8597.082178,45,e,1,3,2,2
887380,8621.626643,45,e,4,3,0,1
887381,8639.186658,45,e,2,4,1,1
887402,9309.182122,45,e,4,2,1,5
887416,9604.289139,45,e,3,4,1,3
887418,9647.036108,45,e,6,1,0,3
887424,9732.895098,45,e,3,1,2,4
887429,9830.273372,45,e,5,3,0,2
887430,9838.63129,45,e,3,4,1,2
887432,9869.875879,45,e,6,1,0,2
887434,9904.865969,45,e,3,1,2,3
887435,9912.408202,45,e,4,2,1,2
887439,9987.198137,45,e,2,3,2,2
887443,10063.371861,45,e,3,1,2,2
887449,10137.098702,45,e,4,2,1,1
887450,10155.929596,45,e,5,0,1,1
887453,10194.06935,45,e,2,3,2,1
887455,10241.175214,45,e,3,1,2,1
887457,10289.532713,45,e,0,4,3,1
887475,10684.757549,45,e,6,0,1,6
887484,10852.876801,45,e,6,0,1,5
887486,10868.680603,45,e,7,1,0,4
887494,10991.076116,45,e,6,0,1,4
887507,11153.464945,45,e,6,0,1,3
887525,11358.588243,45,e,6,0,1,2
887526,11360.199497,45,e,3,0,3,4
887528,11386.539982,45,e,2,2,3,3
887544,11567.036772,45,e,2,2,3,2
887551,11645.292451,45,e,4,1,2,1
887559,11747.279551,45,e,2,2,3,1
887561,11776.427571,45,e,3,0,3,1
887638,12701.895924,45,e,4,0,3,4
887655,12829.1958,45,e,5,1,2,2
887658,12838.049838,45,e,4,0,3,3
887670,12967.857662,45,e,4,0,3,2
887722,13486.037498,45,e,0,2,5,1
887879,14603.125312,45,e,2,0,5,3
887911,14841.405962,45,e,2,0,5,1
888093,15896.725654,45,e,3,0,5,3
888120,16013.952149,45,e,3,0,5,2
888144,16150.228659,45,e,3,0,5,1
900081,3520.888325,46,e,0,4,0,1
900087,4748.050113,46,e,1,4,0,2
900090,4861.819773,46,e,0,6,0,1
900091,4906.112789,46,e,3,0,0,2
900094,5070.080765,46,e,3,0,0,1
900101,5965.948966,46,e,2,4,0,3
900102,6039.734506,46,e,4,0,0,4
900103,6070.864179,46,e,1,6,0,2
900104,6091.221477,46,e,3,2,0,3
900105,6169.478953,46,e,4,0,0,3
900106,6194.73578,46,e,2,4,0,2
900107,6203.986986,46,e,0,8,0,1
900108,6282.223328,46,e,3,2,0,2
900111,6331.285764,46,e,1,6,0,1
900113,6428.586105,46,e,2,4,0,1
900115,6471.670332,46,e,0,5,1,1
900116,6490.781018,46,e,3,2,0,1
900117,6513.481965,46,e,4,0,0,1
900122,6846.231338,46,e,1,0,2,1
900123,7088.221461,46,e,5,0,0,6
900130,7410.836478,46,e,3,4,0,3
900131,7427.325522,46,e,5,0,0,4
900132,7514.91604,46,e,4,2,0,3
900136,7565.892209,46,e,5,0,0,3
900137,7579.519027,46,e,2,3,1,3
900138,7646.361505,46,e,3,4,0,2
900139,7668.800337,46,e,1,5,1,2
900145,7788.429767,46,e,0,7,1,1
900146,7806.016345,46,e,2,6,0,1
900148,7893.015589,46,e,3,4,0,1
900149,7908.936576,46,e,1,5,1,1
900153,7995.495119,46,e,2,3,1,1
900156,8081.6619,46,e,0,4,2,1
900173,8740.950844,46,e,5,2,0,4
900174,8776.00535,46,e,3,3,1,4
900175,8812.448649,46,e,6,0,0,4
900176,8856.213004,46,e,2,5,1,3
900177,8859.577155,46,e,4,4,0,3
900181,8944.652132,46,e,5,2,0,3
900183,8980.428409,46,e,6,0,0,3
900184,8991.274654,46,e,3,3,1,3
900188,9100.275944,46,e,2,5,1,2
900189,9106.022612,46,e,4,4,0,2
900191,9166.29393,46,e,5,2,0,2
900192,9167.912915,46,e,3,0,2,4
900194,9190.269431,46,e,6,0,0,2
900195,9195.299733,46,e,2,2,2,3
900201,9317.455858,46,e,3,0,2,3
900202,9350.05521,46,e,2,5,1,1
900206,9411.424865,46,e,5,2,0,1
900207,9428.849805,46,e,3,3,1,1
900208,9432.132848,46,e,6,0,0,1
900210,9467.710433,46,e,4,1,1,1
900211,9485.484454,46,e,1,4,2,1
900214,9560.466549,46,e,2,2,2,1
900240,10188.394846,46,e,4,3,1,4
900247,10303.138492,46,e,5,1,1,4
900254,10405.227189,46,e,4,3,1,3
900259,10476.663062,46,e,5,1,1,3
900275,10675.982057,46,e,5,1,1,2
900289,10867.345885,46,e,1,3,3,2
900298,10960.299619,46,e,3,2,2,1
900300,10983.989554,46,e,4,0,2,1
900302,11061.597989,46,e,1,3,3,1
900306,11121.118275,46,e,2,1,3,1
900390,12158.528997,46,e,3,1,3,3
900404,12313.507108,46,e,3,1,3,2
900423,12487.484621,46,e,3,1,3,1
900459,12912.616481,46,e,0,1,5,1
900602,14071.265873,46,e,1,1,5,2
900616,14209.73236,46,e,1,1,5,1
900803,15370.895837,46,e,2,1,5,2
900828,15517.131279,46,e,2,1,5,1
912977,4028.905841,46,f,2,1,0,3
912980,4191.195209,46,f,0,5,0,1
912982,4347.053778,46,f,2,1,0,1
912984,5265.119422,46,f,3,1,0,4
912985,5316.122389,46,f,2,3,0,3
912986,5408.823278,46,f,1,5,0,2
912987,5436.476754,46,f,3,1,0,3
912989,5532.753459,46,f,0,7,0,1
912990,5598.661542,46,f,3,1,0,2
912991,5651.497228,46,f,1,5,0,1
912993,5737.342642,46,f,2,3,0,1
912994,5785.831427,46,f,3,1,0,1
912995,5813.697359,46,f,0,4,1,1
912998,6489.040003,46,f,4,1,0,5
912999,6533.508131,46,f,3,3,0,4
913000,6618.265729,46,f,2,5,0,3
913003,6750.114837,46,f,3,3,0,3
913004,6844.913055,46,f,4,1,0,3
913005,6865.674552,46,f,2,5,0,2
913008,6965.171642,46,f,3,3,0,2
913009,7010.553085,46,f,1,7,0,1
913010,7020.166384,46,f,1,4,1,2
913011,7025.101032,46,f,4,1,0,2
913012,7117.801677,46,f,2,5,0,1
913014,7130.122798,46,f,0,6,1,1
913015,7193.817222,46,f,3,3,0,1
913016,7236.536326,46,f,4,1,0,1
913017,7240.569909,46,f,1,4,1,1
913018,7314.240468,46,f,2,2,1,1
913020,7436.410177,46,f,0,3,2,1
913027,7967.757875,46,f,4,3,0,4
913032,8186.672472,46,f,4,3,0,3
913034,8217.365214,46,f,2,4,1,3
913036,8260.923813,46,f,5,1,0,3
913037,8318.232679,46,f,1,6,1,2
913038,8327.064015,46,f,3,5,0,2
913039,8344.672282,46,f,3,2,1,3
913041,8413.185519,46,f,4,3,0,2
913042,8444.07385,46,f,2,4,1,2
913043,8447.542336,46,f,0,8,1,1
913044,8463.695837,46,f,5,1,0,2
